route_id,service_id,trip_id,trip_headsign,shape_id,block_id
7,1723,2165049:546570:552026,Grant Timmins/Dalton via John Counter Blvd,1385,552026
7,1724,2165049:546570:558785,Grant Timmins/Dalton via John Counter Blvd,1385,558785
702,1723,2165631:546574:553100,Express - King's Crossing via Division,1584,553100
702,1724,2165631:546574:558813,Express - King's Crossing via Division,1584,558813
7,1701,2167315:546576:558894,Grant Timmins/Dalton via John Counter Blvd,1385,558894
801,1708,2168880:546577:558801,Express - Cataraqui Centre via Brock/Bath,1468,558801
702,1708,2168961:546579:558853,Express - King's Crossing via Division,1584,558853
502,1712,2164890:546580:552047,Express - Downtown via Bayridge/Front,1516,552047
701,1701,2166716:546581:558867,Express - Cataraqui Centre via Brock/Bath,1377,558867
4,1701,2167096:546582:549235,Cataraqui Centre via Princess St,1499,549235
502,1708,2168157:546585:552089,Express - Cataraqui Centre via Princess,1501,552089
22,1701,2167203:546586:551942,First Canada via MacCauley,1443,551942
602,1701,2167509:546589:549355,Express - Innovation / Highway 15 via CFB,1576,549355
2,1701,2167606:546590:552110,B - Bus Terminal,1567,552110
602,1712,2165744:546594:551998,Express - Innovation / Highway 15 via CFB,1566,551998
19,1712,2164393:546597:551977,Cataraqui Centre,974,551977
7,1701,2167713:546603:552096,Cataraqui Centre,1561,552096
7,1723,2165204:546607:552001,Grant Timmins/Dalton via John Counter Blvd,1385,552001
7,1724,2165204:546607:558771,Grant Timmins/Dalton via John Counter Blvd,1385,558771
14,1701,2167327:546610:552034,Cataraqui North,1390,552034
701,1701,2166679:546611:558789,Express - Cataraqui Centre via Downtown,1610,558789
4,1708,2168344:546613:549153,Cataraqui Centre via Princess St,1499,549153
502,1708,2168123:546614:549278,Express - Cataraqui Centre via Princess,1501,549278
701,1708,2169032:546619:558925,Express - Cataraqui Centre via Downtown,1610,558925
7,1701,2167269:546620:558931,Cataraqui Centre,1418,558931
19A,1712,2164380:546622:551968,Cataraqui Centre,1191,551968
4,1701,2167127:546626:549179,Downtown via Princess St,1169,549179
501,1701,2166389:546629:549105,Express - Downtown via Princess St,1117,549105
7,1712,2165037:546631:551998,Cataraqui Centre,1418,551998
501,1712,2164884:546633:551945,Express - Cataraqui Centre via Front/Bayridge,1506,551945
502,1701,2166409:546634:549116,Express - Downtown via Bayridge/Front,1516,549116
10,1701,2167540:546635:549304,Cataraqui Centre,1568,549304
14,1712,2165086:546639:549151,Cataraqui North,1390,549151
4,1708,2168361:546640:549301,Cataraqui Centre via Princess St,1499,549301
502,1701,2166488:546643:549179,Express - Downtown via Bayridge/Front,1516,549179
802,1723,2165546:546646:553111,Express - Montreal Street Park & Ride,1312,553111
802,1724,2165546:546646:558897,Express - Montreal Street Park & Ride,1312,558897
601,1701,2167490:546649:549154,Express - Queen's/KGH via CFB Kingston,1358,549154
701,1701,2166706:546650:558789,Express - Cataraqui Centre via Brock/Bath,1377,558789
7,1708,2169213:546656:553078,Cataraqui Centre,1603,553078
6,1701,2167701:546657:558800,B - Gardiners Centre,1732,558800
19,1708,2168340:546660:549153,Woodhaven,826,549153
701,1708,2169086:546662:558859,Express - Cataraqui Centre via Brock/Bath,1377,558859
802,1708,2168750:546671:558858,Express - Montreal Street Park & Ride,1312,558858
13,1708,2168660:546673:558833,Cataraqui North,1441,558833
701,1723,2165420:546675:553111,Express - Cataraqui Centre via Brock/Bath,1377,553111
701,1724,2165420:546675:558897,Express - Cataraqui Centre via Brock/Bath,1377,558897
501,1701,2166425:546676:549341,Express - Downtown via Princess St,1117,549341
801,1701,2166827:546677:558855,Express - Cataraqui Centre via Brock/Bath,1468,558855
22,1723,2165256:546679:551971,Innovation / Highway 15,1727,551971
22,1724,2165256:546679:558778,Innovation / Highway 15,1727,558778
22,1701,2167703:546681:549154,A - First Canada,1438,549154
22,1712,2165329:546682:552098,First Canada via MacCauley,1443,552098
13,1723,2165084:546683:552005,Cataraqui North,1441,552005
13,1724,2165084:546683:558846,Cataraqui North,1441,558846
701,1723,2165385:546688:553100,Express - Cataraqui Centre via Brock/Bath,1377,553100
701,1724,2165385:546688:558813,Express - Cataraqui Centre via Brock/Bath,1377,558813
19,1708,2168562:546689:558900,Woodhaven,826,558900
13,1708,2168658:546692:558934,Cataraqui North,1441,558934
701,1708,2169056:546695:558859,Express - Cataraqui Centre via Downtown,1610,558859
22,1701,2167432:546700:551959,A - First Canada,1438,551959
501,1708,2168081:546706:549167,Express - Cataraqui Centre via Front/Bayridge,1506,549167
701,1708,2168976:546708:558853,Express - Cataraqui Centre via Brock/Bath,1377,558853
701,1701,2167459:546710:558855,Express - Cataraqui Centre via Brock/Bath,1377,558855
11,1723,2164836:546712:553075,Cataraqui Centre,1728,553075
11,1724,2164836:546712:558927,Cataraqui Centre,1728,558927
702,1708,2169052:546716:558859,Express - King's Crossing via Division,1584,558859
7,1701,2167279:546727:558827,Cataraqui Centre,1418,558827
13,1723,2165080:546729:552061,Cataraqui North,1441,552061
13,1724,2165080:546729:558862,Cataraqui North,1441,558862
22,1708,2168612:546733:552099,A - Innovation / Highway 15,1725,552099
19,1708,2168337:546736:549316,Woodhaven,826,549316
501,1712,2165162:546740:551945,Express - Cataraqui Centre via Front/Bayridge,1506,551945
701,1701,2166742:546741:558867,Express - Cataraqui Centre via Downtown,1610,558867
19,1701,2167076:546744:558812,Woodhaven,826,558812
502,1712,2164478:546746:549184,Express - Downtown via Bayridge/Front,1516,549184
502,1712,2164907:546748:551977,Express - Cataraqui Centre via Princess,1501,551977
7,1701,2167317:546756:552096,Grant Timmins/Dalton via John Counter Blvd,1385,552096
802,1701,2167441:546759:558857,Express - Montreal Street Park & Ride,1312,558857
19,1701,2167052:546762:549235,Cataraqui Centre,1300,549235
602,1701,2167486:546764:549154,Express - Innovation / Highway 15 via CFB,1576,549154
602,1723,2165785:546766:552097,A - Express - Innovation / Highway 15,1574,552097
602,1724,2165785:546766:558912,A - Express - Innovation / Highway 15,1574,558912
19,1701,2167041:546768:549235,Woodhaven,826,549235
7B,1723,2165690:546770:553146,Bus Terminal,1384,553146
7B,1724,2165690:546770:558820,Bus Terminal,1384,558820
601,1708,2168925:546771:549294,Express - Queen's/KGH via CFB Kingston,1358,549294
19,1701,2167074:546772:549235,Cataraqui Centre,1300,549235
19,1701,2167069:546778:549116,Cataraqui Centre,952,549116
801,1723,2165681:546779:553167,Express - Cataraqui Centre via Brock/Bath,1468,553167
801,1724,2165681:546779:558942,Express - Cataraqui Centre via Brock/Bath,1468,558942
701,1701,2167552:546780:558855,Express - Cataraqui Centre via Brock/Bath,1377,558855
502,1723,2165168:546781:552005,Express - Downtown via Bayridge/Front,1516,552005
502,1724,2165168:546781:558846,Express - Downtown via Bayridge/Front,1516,558846
701,1708,2168803:546783:558801,Express - Cataraqui Centre via Brock/Bath,1377,558801
11,1701,2167998:546785:558931,B - Kingston Centre,1635,558931
19,1708,2168436:546791:549233,Woodhaven,826,549233
501,1701,2166419:546793:549105,Express - Downtown via Princess St,1117,549105
701,1701,2166705:546794:558867,Express - Cataraqui Centre via Brock/Bath,1377,558867
702,1701,2166725:546797:558789,Express - King's Crossing via Division,1584,558789
502,1723,2165190:546798:553169,Express - Cataraqui Centre via Princess,1501,553169
502,1724,2165190:546798:558787,Express - Cataraqui Centre via Princess,1501,558787
501,1708,2168415:546801:549233,Express - Cataraqui Centre via Front/Bayridge,1506,549233
19,1708,2168565:546802:552099,Woodhaven,826,552099
11,1701,2166974:546806:558808,Train Station,1381,558808
15,1701,2167543:546807:558797,B - Gardiners Centre,1738,558797
602,1708,2168923:546809:549294,Express - Innovation / Highway 15 via CFB,1576,549294
22,1708,2168512:546815:553127,First Canada via MacCauley,1443,553127
11,1708,2168313:546816:553171,Cataraqui Centre,1719,553171
19,1712,2164386:546824:551968,Woodhaven,826,551968
701,1701,2166699:546827:558883,Express - Cataraqui Centre via Brock/Bath,1377,558883
10,1708,2168725:546831:549146,Cataraqui Centre,1396,549146
702,1701,2166736:546832:558789,Express - King's Crossing via Division,1584,558789
501,1701,2166422:546835:558812,Express - Cataraqui Centre via Front/Bayridge,1506,558812
11,1723,2164827:546836:553115,Cataraqui Centre,1728,553115
11,1724,2164827:546836:558851,Cataraqui Centre,1728,558851
19,1708,2168352:546838:549153,Woodhaven,826,549153
802,1723,2165550:546844:553156,Express - Montreal Street Park & Ride,1312,553156
802,1724,2165550:546844:558940,Express - Montreal Street Park & Ride,1312,558940
701,1723,2165415:546847:553156,Express - Cataraqui Centre via Brock/Bath,1377,553156
701,1724,2165415:546847:558940,Express - Cataraqui Centre via Brock/Bath,1377,558940
702,1708,2169069:546848:558859,Express - King's Crossing via Division,1584,558859
4,1708,2168380:546849:549301,Cataraqui Centre via Princess St,1499,549301
501,1708,2168073:546854:549167,Express - Cataraqui Centre via Front/Bayridge,1506,549167
15,1723,2164985:546857:552005,Cataraqui Centre,1730,552005
602,1712,2165806:546858:549228,A - Express - Innovation / Highway 15,1574,549228
7,1701,2167292:546862:558808,Grant Timmins/Dalton via John Counter Blvd,1385,558808
11,1701,2168006:546864:558797,B - Kingston Centre,1635,558797
502,1708,2168129:546867:558919,Express - Downtown via Bayridge/Front,1516,558919
22,1723,2165337:546873:552001,First Canada via MacCauley,1443,552001
22,1724,2165337:546873:558771,First Canada via MacCauley,1443,558771
22,1712,2165347:546876:551965,First Canada via MacCauley,1443,551965
702,1701,2166738:546878:558867,Express - King's Crossing via Division,1584,558867
4,1701,2167098:546879:549235,Downtown via Princess St,1169,549235
19,1708,2168560:546885:558919,Cataraqui Centre,1300,558919
501,1701,2166415:546886:549105,Express - Cataraqui Centre via Front/Bayridge,1506,549105
6B,1708,2168499:546890:553104,B - Gardiners Centre,1419,553104
6,1708,2168447:546891:553078,Cataraqui Centre,1721,553078
4,1708,2168409:546894:549233,Cataraqui Centre via Princess St,1499,549233
10,1701,2167402:546895:549371,Cataraqui Centre,1396,549371
7,1701,2167261:546897:558827,Cataraqui Centre,1418,558827
11,1701,2168011:546898:558916,B - Kingston Centre,1635,558916
11,1701,2168013:546899:558894,B - Kingston Centre,1635,558894
701,1701,2166693:546900:558883,Express - Cataraqui Centre via Brock/Bath,1377,558883
22,1723,2165233:546904:552109,A - First Canada,1438,552109
22,1724,2165233:546904:558885,A - First Canada,1438,558885
7,1723,2165039:546905:553081,Cataraqui Centre,1418,553081
7,1724,2165039:546905:558767,Cataraqui Centre,1418,558767
11,1708,2168317:546908:553078,Cataraqui Centre,1719,553078
6,1708,2168488:546909:558934,Cataraqui Centre,1721,558934
10,1701,2167384:546911:549371,Cataraqui Centre,1396,549371
4,1708,2169114:546913:549131,Downtown via Princess St,1170,549131
801,1723,2165586:546914:553121,Express - Cataraqui Centre via Brock/Bath,1468,553121
801,1724,2165586:546914:558868,Express - Cataraqui Centre via Brock/Bath,1468,558868
10,1701,2167400:546917:549371,Cataraqui Centre,1396,549371
802,1723,2165549:546921:553111,Express - Montreal Street Park & Ride,1312,553111
802,1724,2165549:546921:558897,Express - Montreal Street Park & Ride,1312,558897
701,1701,2166682:546922:558789,Express - Cataraqui Centre via Brock/Bath,1377,558789
801,1708,2168779:546924:558872,Express - Cataraqui Centre via Brock/Bath,1468,558872
501,1701,2166455:546925:558812,Express - Cataraqui Centre via Front/Bayridge,1506,558812
22,1701,2167429:546929:551959,A - First Canada,1438,551959
801,1708,2168760:546931:558872,Express - Cataraqui Centre via Brock/Bath,1468,558872
10,1712,2165381:546935:549274,Collins Bay/Bath,1608,549274
22,1723,2165304:546940:552026,Innovation / Highway 15,1727,552026
22,1724,2165304:546940:558785,Innovation / Highway 15,1727,558785
502,1701,2166493:546947:549179,Express - Downtown via Bayridge/Front,1516,549179
702,1701,2166762:546948:558867,Express - King's Crossing via Division,1584,558867
701,1708,2168996:546951:558853,Express - Cataraqui Centre via Brock/Bath,1377,558853
601,1712,2165803:546952:549141,A - Express - Queen's/KGH via Highway 15,1565,549141
602,1701,2167489:546955:549154,Express - Innovation / Highway 15 via CFB,1576,549154
15,1723,2164952:546959:552046,Cataraqui Centre,1730,552046
701,1701,2166757:546960:558789,Express - Cataraqui Centre via Downtown,1610,558789
19,1712,2164467:546961:549317,Woodhaven,826,549317
7,1723,2165053:546971:553102,Grant Timmins/Dalton via John Counter Blvd,1385,553102
7,1724,2165053:546971:558866,Grant Timmins/Dalton via John Counter Blvd,1385,558866
501,1712,2164519:546976:551945,Express - Downtown via Princess St,1117,551945
22,1701,2167191:546980:552096,Innovation / Highway 15,1727,552096
701,1723,2165414:546982:553111,Express - Cataraqui Centre via Brock/Bath,1377,553111
701,1724,2165414:546982:558897,Express - Cataraqui Centre via Brock/Bath,1377,558897
4,1708,2168390:546983:549131,Cataraqui Centre via Princess St,1499,549131
701,1701,2166680:546987:558883,Express - Cataraqui Centre via Downtown,1610,558883
4,1712,2164974:546988:551968,Cataraqui Centre via Princess St,1499,551968
10,1701,2167385:546992:549371,Cataraqui Centre,1396,549371
601,1712,2165794:546996:549286,Express - Queen's/KGH via Downtown,648,549286
701,1701,2167562:546997:558857,Express - Cataraqui Centre via Brock/Bath,1377,558857
801,1701,2166818:546998:558855,Express - Cataraqui Centre via Brock/Bath,1468,558855
13,1701,2167363:547001:558931,Cataraqui North,1441,558931
601,1712,2165769:547006:552088,A - Express - Queen's/KGH via Highway 15,1565,552088
19,1708,2168330:547008:549316,Cataraqui Centre,1300,549316
22,1712,2165297:547012:551998,First Canada via MacCauley,1443,551998
19,1708,2168559:547017:558919,Woodhaven,826,558919
10,1712,2165012:547019:549192,Amherstview,1362,549192
6,1708,2168475:547022:553131,Cataraqui Centre,1721,553131
22,1723,2165321:547023:553102,First Canada via MacCauley,1443,553102
22,1724,2165321:547023:558866,First Canada via MacCauley,1443,558866
701,1708,2169074:547025:558859,Express - Cataraqui Centre via Brock/Bath,1377,558859
701,1701,2166814:547027:558867,Express - Cataraqui Centre via Brock/Bath,1377,558867
19,1712,2164389:547028:551968,Woodhaven,826,551968
502,1701,2166401:547029:549116,Express - Cataraqui Centre via Princess,1501,549116
701,1708,2168977:547043:558853,Express - Cataraqui Centre via Downtown,1610,558853
4,1712,2165130:547045:551968,Cataraqui Centre via Princess St,1499,551968
502,1708,2168363:547048:549301,Express - Downtown via Bayridge/Front,1516,549301
4,1708,2169106:547050:549153,Downtown via Princess St,1170,549153
